식품명,단백질(g),지방(g),탄수화물(g),당류(g),에너지(kcal)
국수_열무김치,2.2,0.99,9.79,0.29,59
냉면_물냉면,3.64,0.68,18.29,0.42,96
떡국_굴,4,1.33,16.69,0.23,90
떡국_달걀,2.1,0.62,17.9,0.15,85
떡국_소고기_달걀,3.3,1.16,15.87,0.18,87
떡국_모듬,2.7,0.87,17.14,0.17,86
떡만두국_고기만두,3.4,1.74,15.12,0.24,90
떡만두국_김치만두,3.1,1.85,14.56,0.33,87
라면,1.5,2.52,12.19,0.01,79
라면_김치,2.1,2.83,12.41,0.3,85
라면_달걀,2.6,3.32,13.16,0.08,95
라면_떡,2.6,3.11,17.07,0.08,109
라면_치즈,2.7,3.56,12.66,0.08,95
라면_만두,3.2,3.69,15.29,0.14,109
라면_모듬,2.8,3.25,13.99,0.14,98
라면_콩나물,2.2,2.68,11.36,0.13,79
만두국_고기만두,3.5,2.34,7.65,0.34,66
만두국_김치만두,3.7,2.45,7.5,0.47,67
메밀소바,2.49,0.32,17.96,1.44,86
비빔국수,3.1,1.63,13.38,1.48,83
비빔막국수,3.06,0.86,21.47,3.82,104
수제비_김치,2.6,0.29,12.81,0.35,67
스파게티,4.1,3.95,21.11,1.42,138
쌀국수,2.2,0.87,10.29,0.6,58
우동,2.14,1.1,12.76,0.23,71
우동_배추김치,1.85,0.79,12.11,0.46,65
우동_해물,2.94,0.85,11.84,0.45,69
울면,4.29,0.97,14.05,0.76,85
자장면,5.4,2.52,29.07,2.89,165
잔치국수,2.4,0.84,10.58,0.82,61
쟁반짜장,5.85,2.63,23.63,2.42,145
중식우동,4.73,0.84,15.29,0.82,91
짬뽕,4.3,1.29,14.92,0.96,86
쫄면,3.93,1.05,26.2,3.82,132
칼국수,2.7,0.29,20.03,0.22,97
칼국수_닭고기,4.1,0.48,7.69,0.17,53
칼국수_들깨,3.41,2.73,18.42,0.16,113
칼국수_소고기,2.2,1.07,9.01,0.31,57
칼국수_해물,3.1,0.39,14.74,0.22,78
콩국수,4,1.34,10.19,0.75,70
해물칼국수,3.09,0.4,14.64,0.22,77
고기만두,6.6,2.51,13.15,0.27,105
군만두,8.5,9.25,25.22,0.44,219
김치만두,8.7,3.3,15.15,0.81,130
막국수,2,0.6,10.96,0.17,58
만두탕수,2.8,4.41,11,1.79,95
모밀국수,2.5,0.32,17.96,1.44,86
물냉면,3.6,0.71,18.22,0.42,96
물냉면_열무,4.7,0.95,16.41,0.69,95
물만두,6.1,2.56,10.5,0.06,92
미트 스파게티,4.3,1.9,18.58,2.82,109
바지락 수제비_감자,1.3,0.45,5.08,0.23,31
볶음 우동,2,2.58,6.42,0.15,59
비빔냉면,3.8,1.66,14.53,1.37,90
어묵 우동,2.1,1.1,12.77,0.22,71
오븐스파게티,5.6,3.49,16.77,1.75,122
장국국수,3.3,1.84,9.82,0.27,72
쟁반국수,4.1,2.36,18.84,2.88,112
짜장면,5.3,2.57,29.14,2.9,153
짬뽕라면,3.4,2.92,12.32,0.28,91
치즈 스파게티_해물,4.5,2.09,15.18,2.14,99
해물 스파게티,4.8,1.13,12.82,1.9,82
회냉면,3.4,0.87,14.38,1.43,80
닭죽,9.2,0.67,22.72,1.1,138
소고기버섯죽,4.3,2.72,20.93,0.24,119
잣죽,2.5,4.42,17.92,0.35,121
전복죽,2.5,1.31,12.65,0.1,74
참치죽,2.4,1.8,8.45,0.37,60
채소죽_달걀,1.4,1.69,9.88,0.36,61
팥죽,2.7,0.16,13.65,0.05,69
호박죽,1.1,0.22,13.33,3.96,58
흑임자 죽,2.2,3.37,16.36,0.15,106
굴죽,2.4,2.99,16.76,0.19,107
대합죽,2.5,2.89,16.61,0.17,106
땅콩죽,3.4,3.38,18.08,0.46,116
복죽,2.7,2.73,16.84,0.01,107
소고기 감자죽,3.1,2,13.65,0.32,88
오리감자죽,3.7,2.14,15.11,0.28,97
잡곡죽,3.5,1.17,14.21,0.48,81
홍합 미나리죽,2.3,0.3,16.37,0.74,79
홍합 소고기죽,6.2,3.2,18.4,0.64,131
갈비탕,2.5,3.13,2.26,0.13,49
갈비탕_소금제외,5.5,5.44,4.21,0.39,89
감자국,0.9,0.1,4.51,0.28,21
곰탕,1.9,1.65,2.11,0.19,32
굴국_두부,2,0.65,0.98,0.14,18
김치국,0.9,0.41,1.73,0.7,14
김치국_콩나물,0.6,0.18,1.08,0.34,8
내장탕,2.2,1.98,1.59,0.47,33
달걀국,1.5,1.19,0.37,0.12,19
닭고기육개장,4.96,1.07,2.5,0.46,39
닭곰탕,6.35,1.8,1.71,0.2,50
닭백숙,4.23,2.11,4.49,0.37,56
무국,0.3,0.17,1.2,0.39,7
무국_들깨,0.6,0.76,1.63,0.44,15
무국_소고기,1.7,1.27,1.33,0.53,24
무국_소고기_콩나물,2.9,1.83,2.16,0.72,36
무국_소고기_느타리,1.7,2.11,1.85,0.73,32
무국_어묵,1.9,0.39,2.53,0.67,21
미소된장국,0.6,0.22,0.93,0.23,8
미역국,1.6,0.46,0.92,0.01,11
미역국_북어,1.8,0.26,0.77,0.02,11
미역냉국_오이,0.5,0.11,2.7,1.85,11
미역냉국_오이_고추,0.5,0.11,2.55,1.65,11
배추국_들깨,1,1.25,1.77,0.61,20
북어국_무,4.5,0.82,0.97,0.33,30
북어국_콩나물,4.6,0.87,0.99,0.3,30
북어국_달걀,4.9,0.91,0.89,0.3,32
사골국,1.8,1.67,2.94,0.18,35
삼계탕,7.42,3.75,5.64,0.48,88
새우탕,6.2,0.56,2.51,0.89,40
순대국,2.7,2.83,3.72,0.37,51
오징어국,3.7,0.39,1.53,0.49,24
육개장_닭고기,5,1.08,2.46,0.46,39
육개장_소고기,2,2.69,2.03,0.63,40
육개장_돼지고기,5.8,1.23,3.47,1.1,46
콩나물국,0.7,0.14,0.47,0.07,5
콩나물국_고춧가루,0.8,0.25,0.92,0.14,8
콩나물국_김치,0.9,0.27,1.1,0.26,9
콩나물국_청양고추,0.9,0.25,0.97,0.16,8
토란국,1.9,1.45,3.56,0.26,34
감자 된장국,1.4,0.32,3.31,0.3,22
건새우 미역국,3.8,1.04,0.92,0,27
고디국(다슬기맑은국),1.4,0.71,1.58,0.23,17
근대 된장국,0.9,0.25,1.36,0.21,10
김국,0.9,0.25,2.34,0.27,13
김치 된장국,1.1,0.38,1.97,0.71,15
김치 콩나물국,0.9,0.28,1.41,0.47,11
꼬리곰탕,2.3,2.17,2.29,0.23,40
꼬리곰탕_당면,3.9,4.11,2.96,0.21,67
낙지탕(맑은탕),3,0.16,0.8,0.26,16
동태국,2.7,0.15,1.31,0.39,17
냉이 된장국,1.4,0.4,2.11,0.46,16
다슬기 된장국,2.1,0.68,2.6,0.41,23
닭고기 미역국,3.2,0.74,0.71,0.01,21
두부 달걀탕,4.7,2.11,1.58,0.1,45
두부 된장국,2.5,0.92,1.78,0.41,25
두부 된장국_바지락,2,0.67,1.64,0.51,21
두부 된장국_유부,1.8,1.33,1.54,0.34,25
두부국,1.8,0.83,1.25,0.22,19
메밀묵국,1.6,1.27,12.03,1.45,65
몸국,2.9,0.65,1.54,0.4,22
무 된장국,1,0.35,2.03,0.68,15
무 북어국,4.1,0.7,1.05,0.38,27
미역 된장국,1.2,0.57,1.81,0.34,15
바지락 된장국,1.6,0.35,1.78,0.41,16
바지락 미역국,1.9,0.28,1.22,0.1,13
배추 된장국,0.8,0.23,1.52,0.54,11
배추 된장국_바지락,3,0.51,2.14,1.02,25
배추 된장국_소고기,2.9,2.32,1.88,0.5,40
뼈다귀해장국,2.7,0.63,0.96,0.36,21
새우젓국,2,0.72,2.21,0.75,23
선지해장국_내장,4.4,0.98,2.07,0.41,34
선짓국,3.6,0.49,2.15,0.45,27
선짓국_내장,5.4,1.63,1.97,0.37,45
소고기 미역국,1.6,1.37,0.92,0.02,21
소고기 미역국_바지락,1.1,0.57,0.9,0.04,11
소고기국_무_당면,1.8,1.67,2.92,0.14,34
시금치 된장국,1,0.26,1.65,0.5,12
시래기 된장국,0.7,0.26,1.6,0.26,11
쑥 된장국,1,0.47,1.64,0.29,14
아욱 된장국,1,0.22,1.89,0.2,12
어묵국,2.2,0.78,4.16,0.78,32
어묵국물,0.5,0.13,1.05,0.14,7
어묵탕,2.1,0.73,3.92,0.72,30
어묵탕_고춧가루,2.5,0.89,4.64,0.9,36
얼갈이 된장국,0.8,0.26,1.49,0.37,10
올갱이해장국,4,1.35,3.54,0.77,41
조개 미역국,1.5,0.24,0.97,0.07,11
조개탕,1.8,0.15,0.7,0.18,12
참치 미역국,3.3,1.16,0.93,0,26
콩나물 선짓국_낙지,3.1,0.34,1.79,0.29,21
콩나물 황태국,4.6,0.87,0.99,0.3,30
해물 된장국,5.9,0.65,1.94,0.66,38
호박 된장국,1.2,0.4,2.17,0.49,17
홍합 미역국,0.7,0.16,0.32,0,5
홍합국(홍합탕),2.8,0.24,0.75,0.04,17
갈치찌개,4.12,1.57,2.96,0.86,45
감자탕,2.9,0.63,2.35,0.36,27
개고기전골,5.56,5.03,2.35,0.53,74
고등어찌개,3.5,1.69,2.02,0.9,38
고추장찌개_두부,5.26,2.13,4.17,1.08,56
곱창전골,3.57,2.61,2.66,0.77,47
김치전골,3,1.02,4.91,0.8,40
김치찌개,1.2,0.53,2.33,0.94,19
김치찌개_꽁치,4.3,2.3,2.44,0.87,47
김치찌개_돼지고기,4.75,2.63,4.5,1.06,61
김치찌개_돼지고기_두부,3.4,0.92,1.81,0.66,30
김치찌개_참치,3.9,2.02,2.52,1.01,44
김치찌개_햄,3.9,1.27,2.47,1.05,37
김치찌개_삼겹살,3.5,5.56,2.98,0.94,78
꽁치찌개_김치,6.2,2.6,2.86,1.07,60
꽃게탕,3.1,0.41,1.83,0.61,23
낙지전골,4.19,0.6,3.56,0.96,35
내장전골,5.41,2.88,2.89,0.72,58
동태찌개,3.25,0.51,2.05,0.6,25
돼지고기찌개,4.08,3.14,2.85,0.66,56
된장찌개_냉이,1.7,0.33,2.69,0.75,19
된장찌개_달래,3.4,2.13,1.63,0.28,40
된장찌개_두부_호박,3.1,1.04,2.73,0.87,32
된장찌개_바지락,3.7,1.22,4.88,0.84,45
된장찌개_소고기,4.2,2.6,4.32,1.24,58
된장찌개_미더덕,5.3,1.59,4.36,1.1,53
된장찌개_콩나물,5.5,1.9,5.01,0.87,55
두부전골,3.79,1.76,2.87,0.44,41
매운탕_동태_해물,5.75,0.69,1.76,0.48,36
매운탕_메기,3.97,1.46,7.37,0.7,58
매운탕_메기_해물,4.12,1.29,4.4,0.93,45
매운탕_아귀,3.75,0.34,2.14,0.52,25
매운탕_우럭,3.5,0.6,2.82,0.7,30
매운탕_해물,5.49,0.53,1.83,0.52,33
버섯전골,2.1,1.39,2.89,0.51,28
버섯전골_소고기,4.11,3.02,4.69,1.01,59
버섯찌개,4,2.09,8.54,2.21,60
부대찌개,3.2,2.23,5.52,0.77,55
불낙전골,7,2.67,4.58,1.15,69
불낙전골_해물,4.3,2.12,3.48,0.7,49
소고기 샤브샤브,2.95,2.04,4.08,0.4,46
소고기 샤브샤브,3,2.08,4.1,0.38,47
소고기전골,2.4,2.34,1.98,0.98,38
순대전골,5.61,3.18,6.28,0.68,76
아귀지리,3.97,0.13,0.89,0.2,21
알탕_해물,6.82,1.03,2.29,0.55,46
오리백숙,7.36,7.72,5.57,0.54,124
오리탕,6.68,6.98,3.71,0.94,104
오징어찌개,3.6,0.33,2.53,0.96,27
청국장찌개,4,1.01,4.91,0.95,45
청국장찌개_해물,3.8,0.8,3.83,0.72,37
청국장찌개_모듬,3.8,0.96,4.57,0.86,42
추어탕,3.5,0.91,1.97,0.59,30
콩비지찌개,4,1.44,3.11,0.94,42
가자미 매운탕,4.5,0.82,1.4,0.38,31
감자 소고기찌개,3.2,2.27,3.81,0.65,48
광어 매운탕,8.9,1.74,2.94,0.77,63
국수전골,3.4,1.83,14.56,1.09,88
김치순두부,4.7,1.8,1.54,0.86,42
김치순두부_바지락,4.2,1.39,1.58,0.71,37
김치순두부_해물,4,1.36,1.65,0.72,35
꽃게 매운탕,5.7,0.27,1.3,0.59,31
대구 매운탕,5.1,0.35,2.09,0.55,31
대구 매운탕_내장,6.6,0.48,2.32,0.74,39
대구 매운탕_내장_알,6.7,0.53,2.72,1.1,41
대구지리,2.7,0.21,0.86,0.12,16
대구탕,4.7,0.89,5.03,1.34,45
도루묵찌개,6.8,2.31,4.04,1.3,63
도미 매운탕,5.9,1.13,3.37,1.08,47
두부 청국장찌개,3.5,0.95,4.34,0.83,39
망둥어찌개,5.9,0.85,3.4,1.08,44
메기 매운탕,4,1.46,7.39,0.69,59
명태 매운탕,7.1,1.03,3.15,0.79,49
모듬채소전골,1.8,0.6,2.1,0.61,20
민어 매운탕,4.5,0.79,2.98,0.92,35
버섯 샤브샤브,2,1.36,2.46,0.48,27
번데기탕,2.2,1.48,0.42,0.18,23
병어찌개,5.3,2.06,3.4,1.08,54
보신탕,3,2.68,2.12,0.53,42
복 매운탕,5.1,0.39,2.25,0.58,31
복지리,5.6,0.31,1.49,0.35,30
볼락 매운탕,3.5,0.52,2.87,1.27,30
붕어 매운탕,3.1,0.7,1.08,0.25,23
삼치찌개,6.2,1.28,3.35,1.08,50
섞어찌개(모듬찌개),1.7,2.09,3.73,0.9,39
송어 매운탕,6.6,1.35,4.03,1.56,54
숭어 매운탕,6.8,0.87,4.11,1.56,51
아귀 매운탕,3.7,0.34,2.15,0.51,25
애호박찌개,0.9,0.17,3.54,1.53,17
애호박찌개_감자,3.7,0.95,3.87,0.83,38
어묵 매운탕,2.5,0.89,4.64,0.89,36
연두부찌개,4.8,1.48,2.59,0.95,42
우럭 매운탕,3.5,0.6,2.83,0.69,29
잉어 매운탕,5.7,1.5,4.08,1.56,52
잡탕전골,4.9,1.73,4.99,0.73,56
장어매운탕,5.7,2.11,4.08,1.56,58
조기찌개,2.4,0.64,1.93,0.59,23
참치찌개,5.4,0.97,3.05,1.28,42
콩나물찌개,1.6,0.37,1.09,0.13,12
해물 매운탕,5.7,0.52,1.89,0.5,34
해물전골,3.2,0.64,1.95,0.52,26
홍어찌개,7.7,0.97,3.15,0.79,51
가오리찜,2.7,0.84,3.52,0.7,29
가오리콩나물찜,2.68,0.84,3.5,0.69,29
김치찜_돼지고기,6.54,4.7,4.62,1.96,88
깻잎찜,3.04,1.02,8.1,1.54,48
꼬막찜,4.01,0.54,2.19,0.62,30
꽃게콩나물찜,5.86,1.34,5.1,0.91,52
꽈리고추찜,1.48,0.76,7.51,0.92,41
낙지찜,5.47,4.31,3.81,0.89,74
단호박찜,0.93,0.16,10.04,3.63,41
달걀찜,11.1,7.01,1.66,0.62,119
달걀찜_새우젓,4,2.31,1.25,0.19,44
닭찜_간장,12.1,1.36,5.07,1.48,85
대구볼찜,4.23,1.23,5.37,1.09,45
대구찜,8.3,1.18,3.32,1.02,57
돼지갈비찜,10.5,8.15,4.79,2.29,139
돼지갈비찜_배추김치,5.86,4.89,5.36,2.21,89
복찜,3.55,0.92,4.11,0.87,36
북어찜,10,1.67,7.21,1.73,80
소갈비찜,5.38,7.08,6.45,2.92,111
소갈비찜_해물,11.41,6.11,8.65,0.7,137
수육_소고기,22.3,4.93,1.34,0.4,145
수육_소고기_꼬리,6,6.27,0,0,84
아귀찜,4,0.72,1.93,0.65,30
애호박찜,1.7,1.46,4.43,1.98,36
오징어순대,6.7,1,1.44,0.5,43
조기찜,9.2,2.53,2.58,0.88,71
코다리찜,6,0.9,3.74,0.84,46
풋고추찜,2.3,1.03,9.58,0.94,55
해물콩나물찜,7.04,1.11,3.83,0.74,51
홍어찜,7.2,0.54,1.49,0.29,41
황태콩나물찜,10.17,1.99,6.92,1.74,82
가자미찜,11.8,1.95,2.79,0.83,78
가지찜,5.6,6.29,10.23,2.64,120
개고기 수육,15.8,17.15,3.1,0.1,226
고등어찜,8.6,4.88,3.21,1.02,92
굴찜,11.3,4.04,15.7,7.17,142
꽃게찜,5.9,1.33,5.1,0.91,52
도미찜,7.9,0.91,3.22,0.92,52
돼지사태찜,7.6,2.65,7.02,2.76,84
두부 달걀찜,6.3,4.19,2.56,0.44,74
메기찜,7.3,2.33,5.37,0.77,71
명란찜,7.1,2.24,3.1,1.28,61
미더덕찜,7.7,1.82,8.05,1.18,77
바지락찜,8,1.71,9.15,4.59,83
세발낙지찜,5.5,4.31,3.8,0.9,74
소고기스튜,10.1,11.65,9.23,2.31,187
소고기찜,5.5,8.56,5.17,2.73,121
연두부찜,5.1,3.3,3.71,1.11,65
오징어찜,8.5,1.32,2.61,0.73,56
가자미구이,11.89,5.73,1.26,0,108
갈치구이,12.65,9.81,0.88,0,147
갈치구이_기름,12.7,9.81,0.88,0,148
감자구이,2.4,4.65,18.18,0,123
고등어구이,9.51,9.99,2.69,0,142
고등어구이_기름,9.5,9.99,2.69,0,144
굴비구이,11.83,7.4,0.98,0,122
꼬치구이_닭고기,23.4,1.36,0.75,0.3,115
꼬치구이_닭모래집_고추장,22.6,2.38,1.33,0.97,122
꼬치구이_닭모래집_간장,27.8,2.29,5.58,2.92,160
꽁치구이,9.39,3.97,0.79,0,80
닭구이,7.07,3.77,3.01,1.98,76
닭날개구이,21.6,12.64,2.34,1.48,218
닭다리구이,20.2,14.82,0.62,0.05,227
더덕구이,1.86,2.14,22.34,6.76,108
돼지갈비구이,8,7.78,6.57,3.35,132
돼지갈비구이_간장,7.96,7.78,6.56,3.35,129
돼지불고기_고추장,15.8,4.75,9.62,5.97,146
런천미트구이,21.6,18.95,11.12,1.3,302
삼치구이,9.55,2.38,0.47,0,64
새우구이,7.4,0.33,0.04,0,34
소내장구이,6.75,6.53,0.75,0.1,92
소불고기_버섯,6.07,5.35,6.58,2.37,97
연어구이,16.6,7.24,0.2,0,138
오리고기로스,11.76,13.5,0.5,0.28,174
오리불고기,14.3,3.79,9.62,5.97,130
옥돔구이,4.91,1.92,0.11,0,39
옥수수구이,1.43,9.01,15.41,4,148
옥수수구이_치즈,4.4,7.41,13.6,3.53,140
임연수구이,8,4.76,0.73,0,81
장어구이_고추장,10.05,8.25,4.82,1.88,134
장어구이_소금,9.94,10.37,0.23,0,137
전어구이,5.86,0.82,0.06,0,33
조기구이,22.2,8.02,0.02,0,168
참치구이,33.5,19.02,0.05,0,316
콘치즈구이,3.2,7.24,13.35,3.55,132
함박스테이크,15,5.94,11.25,5.01,165
황태구이_양념,20.64,3.78,5.91,2.33,144
감자그라탕,3.9,6.26,17.37,3.6,140
넙치구이,13.6,6.33,0.03,0,116
느타리버섯 구이,2.1,4.44,5.75,1.53,60
닭꼬치구이,32.1,2.58,5.55,3.8,181
도다리구이,23.7,5.5,0.71,0,153
동태양념구이,21.7,3.56,1.59,0.29,130
돼지고기 꼬치구이,26.9,5.86,2.75,1.7,179
돼지고기 스테이크,13.5,3.61,5.55,2.49,113
민어구이,12.6,5.53,0.38,0,106
베이컨떡말이구이,6.3,10.61,29.95,3.77,240
병어구이,21.4,16.23,0.45,0,244
북어양념구이,20.3,2.93,6.62,2.29,137
새송이버섯 구이,2.3,4.54,6.05,1.23,61
서대구이,25.1,5.77,0.71,0,161
소갈비 구이,14.4,21.6,9.01,5.25,298
소곱창 구이,8.8,11.89,3.71,2.43,171
소등심 스테이크,12.6,22.71,0.86,0.33,270
소등심구이,15.9,26.71,0,0,318
소안심스테이크,16.6,12.51,2.64,1.57,197
쑥전(부침개),4.8,6.29,13.44,0.02,127
양태구이,14,5.11,0.1,0,107
오징어불고기,16.4,3.24,7.2,2.76,123
우럭구이,13.5,5.67,0.45,0,111
우엉 양념구이,1.7,1.41,12.06,1.59,67
은대구구이,9.2,10.5,0.03,0,137
장어 양념구이,16.5,21.42,16.91,5.14,331
장어 양념구이_들깨,14.4,7.19,14.4,7.54,180
적어구이,20.9,9.04,0.31,0,174
전갱이구이,27.7,11.75,0.17,0,226
조기 양념구이,22.1,9.3,10.96,5.69,219
조기 오븐구이,5.9,1.58,0.02,0,40
조미 김구이,1.9,4.81,2.04,0.15,52
채소 꼬치구이,2.8,2.3,14.29,0.98,91
청어구이,8.2,10.03,0.22,0,129
칠면조구이,30.6,7.98,0.96,0.11,207
키조개구이,8.7,3.41,1.86,0.66,75
햄구이,20.2,6.51,1.95,1.5,148
가지전,3.2,6.13,11.22,1.69,114
감자전,1.98,3.24,13.75,0.38,93
고추전,12,14.56,15.71,0.86,234
굴전,6.25,6.27,9.54,0.74,123
김치전,3.03,3.1,19.35,1.1,122
깻잎전,12,10.42,16.92,0.03,215
녹두빈대떡,9.4,5.68,21.43,0.31,176
녹두빈대떡_돼지고기,9.41,5.64,21.4,0.29,175
녹두빈대떡_채소,4.3,1.98,16.57,2.02,100
녹두빈대떡_해물,6,2.02,10.95,1.58,86
녹두빈대떡_해물_돼지고기,9,2.58,10.63,1.49,103
달걀말이_채소,6.4,6.92,0.94,0.44,95
달걀말이_부추,7,7.4,0.9,0.4,102
달걀부침(달걀후라이),9.95,11.07,2.76,0.18,156
동태전,9.74,4.99,5.08,0.11,109
두부부침,12.8,8.68,5,0,152
두부전,10.2,9.91,4.34,0.02,151
맛살전,9.9,7.47,29.76,3.11,231
배추전,3.3,6.13,10.38,1.28,111
버섯전,6.7,8.64,25.31,0.48,202
부추전,3.48,4.23,21.35,1.16,142
새송이버섯전,3.16,3.73,5.89,0.17,63
새우전,23.2,12.08,12.86,0.03,264
스크램블드에그,12.7,11.33,0.8,0.11,164
애호박전,2.2,5.35,6.53,1.15,84
어육소시지전,8.23,10.14,12.73,2.04,177
완자전,7.1,15.49,10.73,0.36,214
장떡,3.67,7.64,27.28,2.26,197
채소전,3.38,5.63,21.39,1.21,154
파래전,4.74,5.03,31.77,0.83,197
파전,3,3.04,14.47,0.15,101
파전_돼지고기_김치,5,2.85,13.21,1.09,101
파전_감자_김치,2.8,2.39,14.54,1.05,93
파전_굴_김치,3.9,2.72,14.24,1.15,99
해물파전,6,3.99,10.63,0.28,106
햄부침,15.4,10.07,15.58,0.79,221
호박전,2.18,5.27,6.78,1.16,84
화양적,10.4,6.69,6.39,1.16,128
녹두전,5,4.27,8.41,0.19,92
떡산적_소고기,8.7,5.35,18.37,2.41,156
모듬채소전,3.4,5.65,21.32,1.21,154
소고기 완자전,14.1,23.28,10.08,0.19,318
애호박부침개_새우,6.4,5.28,16.23,1.35,141
양파 소고기전,5,10.63,8.88,3.51,155
어묵전,15.3,13.86,35.46,2.84,334
오믈렛,4.5,5.82,1.33,0.67,78
옥수수부침,3,7.95,22.95,2.36,176
해물 완자전,15.4,10.71,10.64,1.85,206
가지볶음_가지,0.9,2.17,3.36,1.55,35
가지볶음_가지_고추,0.91,1.27,3.36,1.65,27
가지볶음_가지_당근,0.93,1.94,4.56,2.21,37
감자볶음,1.2,1.31,8.96,0.19,52
감자볶음_감자,1.23,1.31,8.95,0.19,52
감자볶음_감자_당근,1.08,1.36,7.79,0.42,47
감자볶음_채소,2.3,1.36,17.09,1.4,88
감자볶음_풋고추,2.8,3.09,16.68,3.88,102
감자볶음_양파,2.5,4.96,17.12,3.51,122
감자볶음_햄,5,9.72,13.05,0.88,159
건새우볶음,9.9,5.12,5.45,1.52,109
건새우볶음_건새우,15.53,3.87,4.96,1.35,120
건새우볶음_건새우_꽈리고추,7.11,2.3,5.65,1.46,71
건새우볶음_풋고추,10.7,7.62,12.71,5.18,163
고추잡채,4.18,3.91,4.21,1.49,67
곱창볶음_돼지고기,9.7,10.37,13.81,6.59,182
김치볶음,1.2,1.74,4.34,2.23,38
김치볶음_김치,0.98,1.62,3.76,1.97,34
김치볶음_돼지고기,2.4,3.34,4.6,2.23,58
김치볶음_참치,5,3.47,5.44,2.81,72
낙지볶음,6.2,2.24,7.79,4.45,74
느타리버섯볶음_느타리버섯,1.25,1.42,2.36,0.5,21
닭모래집볶음,8.19,2.28,3.82,1.35,72
닭볶음(닭갈비),13.9,5.76,14.5,4.6,166
돼지고기볶음_김치,9.5,4.69,6.81,3.6,109
돼지고기볶음_돼지고기,9.53,7.88,6.43,2.85,134
돼지고기볶음_돼지고기_버섯,8.41,4.87,6.51,2.95,102
돼지고기볶음_돼지고기_오징어,8.77,8.22,6.89,2.9,136
돼지고기볶음_돼지고기_채소,7.77,5.85,5.65,2.69,106
돼지고기볶음_케찹,19.1,6.88,7.13,4.5,173
두부김치,3.8,3.96,3.6,1.04,66
두부김치_돼지고기,6.76,4.44,4.06,1.34,84
떡볶이_소고기,2,2.19,15.1,2.62,87
떡볶이_소고기_버섯,1.9,1.61,14.17,2.35,77
떡볶이_어묵,3.2,1.3,27.18,4.43,130
떡볶이_양배추,1.3,0.36,13.36,2.09,60
떡볶이_카레,2.3,3.75,11.64,0.67,91
라볶이,2,3.39,18.5,1.77,113
마늘쫑볶음_간장,3,5.21,8.18,3.17,89
마늘쫑볶음_건새우,5.2,2.11,5.65,2.03,61
마늘쫑볶음_멸치,7.9,1.56,4.65,1.55,64
마늘쫑볶음_건어물,7.4,2.16,6.25,2.25,73
마파두부,8.2,7.42,9.54,1.99,139
멸치볶음,14.9,3.41,5.15,1.71,114
멸치볶음_견과류,13,10.41,7.45,2.31,172
멸치볶음_꽈리고추,8.03,2.74,5.59,1.46,79
멸치볶음(멸치만),14.9,3.41,5.15,1.72,114
문어볶음,5.9,2.63,5.55,3.65,67
미역줄기볶음,0.8,1.86,2.85,0.31,26
미역줄기볶음_미역줄기,1.23,3.12,3.14,0.34,39
삼겹살볶음_낙지,11.3,16.18,10.03,5.57,235
새송이버섯볶음_새송이버섯_채소,1.4,1.5,3.51,0.54,25
소고기볶음,7,13.07,3.12,1.34,163
소고기볶음_고추장,5.9,9.75,7.23,3.2,143
소고기볶음_버섯,6.1,6.35,4.29,1.82,97
소시지볶음,7,8.95,6.17,2.11,133
소시지볶음_채소,7.01,8.95,6.15,2.13,134
순대볶음,2.9,3.19,27.39,1.35,150
순대볶음_곱창,5.45,4.74,13.19,2.63,115
순대볶음_채소,1.8,2.71,14.81,2.52,89
양파볶음,0.9,5.18,4.71,3.87,68
어묵볶음,7.3,3.87,15.39,3.62,125
어묵볶음_어묵,5.07,2.93,11.02,2.39,89
어묵볶음_어묵_채소,4.23,2.76,9.87,2.36,80
어묵볶음_채소,4.2,2.76,9.87,2.36,81
오리볶음,10.47,11.27,7.3,2.65,171
오징어볶음,10.1,2.16,7.25,3.36,88
오징어볶음_채소,10.06,2.16,7.23,3.38,88
오징어채볶음,25.48,3.41,6.56,2.35,164
유산슬,9.09,1.96,4.84,0.59,71
잔멸치볶음,14.1,3.94,5.82,2.35,118
잔멸치볶음_간장,14.9,10.02,10.14,4.72,194
잔멸치볶음_견과류,13.6,9.77,6.15,1.76,164
잔멸치볶음_잔멸치,14.05,3.94,5.82,2.35,118
잔멸치볶음_잔멸치_견과류,13.61,9.76,6.13,1.82,163
잔멸치볶음_잔멸치_꽈리고추,7.65,2.23,3.1,0.89,64
잔멸치볶음_풋고추,9.6,3.28,5.97,2.01,93
잔멸치볶음_모듬,10.6,5.11,6.59,2.48,115
